"ID","Data"
"316","1,556962"
"317","1,618421"
"318","1,684931"
"319","1,757143"
"320","1,835821"
"321","1,921875"
"322","2,016393"
"323","2,12069"
"324","2,236364"
"325","2,365385"
"326","2,545041"
"327","2,738343"
"328","2,946327"
"329","3,170108"
"330","3,410886"
"331","3,66995"
"332","3,948692"
"333","4,248605"
"334","4,571297"
"335","4,918498"
"336","4,918498"
"337","4,918498"
"338","4,918498"
"339","4,918498"
"340","4,918498"
"341","4,918498"
"342","4,918498"
"343","4,918498"
"344","4,918498"
"345","4,918498"
"346","4,918498"
"347","4,918498"
"348","4,918498"
"349","4,918498"
"350","4,918498"
"351","4,918498"
"352","4,918498"
"353","4,918498"
"354","4,918498"
"355","4,918498"
"356","4,918498"
"357","4,918498"
"358","4,918498"
"359","4,918498"
"360","4,918498"
"361","4,918498"
"362","4,918498"
"363","4,918498"
"364","4,918498"
"365","4,918498"
"366","4,918498"
"367","4,918498"
"368","4,918498"
"369","4,918498"
"370","4,918498"
"371","4,918498"
"372","4,918498"
"373","4,918498"
"374","4,918498"
"375","4,918498"
"376","4,918498"
"377","4,918498"
"378","4,918498"
"379","4,918498"
"380","4,918498"
"381","4,918498"
"382","4,918498"
"383","4,918498"
"384","4,918498"
"385","4,918498"
"386","4,918498"
"387","4,918498"
"388","4,918498"
"389","4,918498"
"390","4,918498"
"391","4,918498"
"392","4,918498"
"393","4,918498"
"394","4,918498"
"395","4,918498"
"396","4,918498"
"397","4,918498"
"398","4,918498"
"399","4,918498"
"400","4,918498"
"401","4,918498"
"402","4,918498"
"403","4,918498"
"404","4,918498"
"405","4,918498"
"406","4,918498"
"407","4,918498"
"408","4,918498"
"409","4,918498"
"410","4,918498"
"411","4,918498"
"412","4,918498"
"413","4,918498"
"414","4,918498"
"415","4,918498"
"416","4,918498"
"417","4,918498"
"418","4,918498"
"419","4,918498"
"420","4,918498"
"421","4,918498"
"422","4,918498"
"423","4,918498"
"424","4,918498"
"425","4,918498"
"426","4,918498"
"427","4,918498"
"428","4,918498"
"429","4,918498"
"430","4,918498"
"431","4,918498"
"432","4,918498"
"433","4,918498"
"434","4,918498"
"435","4,918498"
"436","4,918498"
"437","4,918498"
"438","4,918498"
"439","4,918498"
"440","4,918498"
"441","4,918498"
"442","4,918498"
"443","4,918498"
"444","4,918498"
"445","4,918498"
"446","4,918498"
"447","4,918498"
"448","4,918498"
"449","4,918498"
"450","4,918498"
"451","4,918498"
"452","4,918498"
"453","4,918498"
"454","4,918498"
"455","4,918498"
"456","4,918498"
"457","4,918498"
"458","4,918498"
"459","4,918498"
"460","4,918498"
"461","4,918498"
"462","4,918498"
"463","4,918498"
"464","4,918498"
"465","4,918498"
"466","4,918498"
"467","4,918498"
"468","4,918498"
"469","4,918498"
"470","4,918498"
"471","4,918498"
"472","4,918498"
"473","4,918498"
"474","4,918498"
"475","4,918498"
"476","4,918498"
"477","4,918498"
"478","4,918498"
"479","4,918498"
"480","4,918498"
"481","4,918498"
"482","4,918498"
"483","4,918498"
"484","4,918498"
"485","4,918498"
"486","4,918498"
"487","4,918498"
"488","4,918498"
"489","4,918498"
"490","4,918498"
"491","4,918498"
"492","4,918498"
"493","4,918498"
"494","4,918498"
"495","4,918498"
"496","4,918498"
"497","4,918498"
"498","4,918498"
"499","4,918498"
"500","4,918498"
"501","4,918498"
"502","4,918498"
"503","4,918498"
"504","4,918498"
"505","4,918498"
"506","4,918498"
"507","4,918498"
"508","4,918498"
"509","4,918498"
"510","4,918498"
"511","6,900001"
"512","6,900001"
"513","6,900001"
"514","6,900001"
"515","6,900001"
"516","6,900001"
"517","6,900001"
"518","6,900001"
"519","6,900001"
"520","6,900001"
"521","6,900001"
"522","6,900001"
"523","6,900001"
"524","6,900001"
"525","6,900001"
"526","6,900001"
"527","6,900001"
"528","6,900001"
"529","6,900001"
"530","6,900001"
"531","6,900001"
"532","6,900001"
"533","6,900001"
"534","6,900001"
"535","6,900001"
"536","6,900001"
"537","6,900001"
"538","6,900001"
"539","6,900001"
"540","6,900001"
"541","6,900001"
"542","6,900001"
"543","6,900001"
"544","6,900001"
"545","7,165385"
"546","7,430769"
"547","7,696154"
"548","7,961538"
"549","8,226923"
"550","8,492308"
"551","8,757692"
"552","9,023077"
"553","9,288462"
"554","9,553846"
"555","9,819231"
"556","10,08462"
"557","10,35"
"558","10,61539"
"559","10,88077"
"560","11,14615"
"561","11,41154"
"562","11,67692"
"563","11,94231"
"564","12,20769"
"565","12,47308"
"566","12,73846"
"567","13,00385"
"568","13,26923"
"569","13,53462"
"570","13,8"
"571","14,32405"
"572","14,88948"
"573","15,50137"
"574","16,16571"
"575","16,88955"
"576","17,68125"
"577","18,55082"
"578","19,51035"
"579","20,57455"
"580","21,76154"
"581","23,41438"
"582","25,19276"
"583","27,10621"
"584","29,165"
"585","31,38015"
"586","33,76355"
"587","36,32797"
"588","39,08717"
"589","42,05593"
"590","45,25019"
"591","45,25019"
"592","45,25019"
"593","45,25019"
"594","45,25019"
"595","45,25019"
"596","45,25019"
"597","45,25019"
"598","45,25019"
"599","45,25019"
"600","45,25019"
"601","45,25019"
"602","45,25019"
"603","45,25019"
"604","45,25019"
"605","45,25019"
"606","45,25019"
"607","45,25019"
"608","45,25019"
"609","45,25019"
"610","45,25019"
"611","45,25019"
"612","45,25019"
"613","45,25019"
"614","45,25019"
"615","45,25019"
"616","45,25019"
"617","45,25019"
"618","45,25019"
"619","45,25019"
"620","45,25019"
"621","45,25019"
"622","45,25019"
"623","45,25019"
"624","45,25019"
"625","45,25019"
"626","45,25019"
"627","45,25019"
"628","45,25019"
"629","45,25019"
"630","45,25019"
"631","45,25019"
"632","45,25019"
"633","45,25019"
"634","45,25019"
"635","45,25019"
"636","45,25019"
"637","45,25019"
"638","45,25019"
"639","45,25019"
"640","45,25019"
"641","45,25019"
"642","45,25019"
"643","45,25019"
"644","45,25019"
"645","45,25019"
"646","45,25019"
"647","45,25019"
"648","45,25019"
"649","45,25019"
"650","45,25019"
"651","45,25019"
"652","45,25019"
"653","45,25019"
"654","45,25019"
"655","45,25019"
"656","45,25019"
"657","45,25019"
"658","45,25019"
"659","45,25019"
"660","45,25019"
"661","45,25019"
"662","45,25019"
"663","45,25019"
"664","45,25019"
"665","45,25019"
"666","45,25019"
"667","45,25019"
"668","45,25019"
"669","45,25019"
"670","45,25019"
"671","45,25019"
"672","45,25019"
"673","45,25019"
"674","45,25019"
"675","45,25019"
"676","45,25019"
"677","45,25019"
"678","45,25019"
"679","45,25019"
"680","45,25019"
"681","45,25019"
"682","45,25019"
"683","45,25019"
"684","45,25019"
"685","45,25019"
"686","45,25019"
"687","45,25019"
"688","45,25019"
"689","45,25019"
"690","45,25019"
"691","45,25019"
"692","45,25019"
"693","45,25019"
"694","45,25019"
"695","45,25019"
"696","45,25019"
"697","45,25019"
"698","45,25019"
"699","45,25019"
"700","45,25019"
"701","45,25019"
"702","45,25019"
"703","45,25019"
"704","45,25019"
"705","45,25019"
"706","45,25019"
"707","45,25019"
"708","45,25019"
"709","45,25019"
"710","45,25019"
"711","45,25019"
"712","45,25019"
"713","45,25019"
"714","45,25019"
"715","45,25019"
"716","45,25019"
"717","45,25019"
"718","45,25019"
"719","45,25019"
"720","45,25019"
"721","45,25019"
"722","45,25019"
"723","45,25019"
"724","45,25019"
"725","45,25019"
"726","45,25019"
"727","45,25019"
"728","45,25019"
"729","45,25019"
"730","45,25019"
"731","45,25019"
"732","45,25019"
"733","45,25019"
"734","45,25019"
"735","45,25019"
"736","45,25019"
"737","45,25019"
"738","45,25019"
"739","45,25019"
"740","45,25019"
"741","45,25019"
"742","45,25019"
"743","45,25019"
"744","45,25019"
"745","45,25019"
"746","45,25019"
"747","45,25019"
"748","45,25019"
"749","45,25019"
"750","45,25019"
"751","45,25019"
"752","45,25019"
"753","45,25019"
"754","45,25019"
"755","45,25019"
"756","45,25019"
"757","45,25019"
"758","45,25019"
"759","45,25019"
"760","45,25019"
"761","45,25019"
"762","45,25019"
"763","45,25019"
"764","45,25019"
"765","45,25019"
"766","6,900001"
"767","6,900001"
"768","6,900001"
"769","6,900001"
"770","6,900001"
"771","6,900001"
"772","6,900001"
"773","6,900001"
"774","6,900001"
"775","6,900001"
"776","6,900001"
"777","6,900001"
"778","6,900001"
"779","6,900001"
"780","6,900001"
"781","6,900001"
"782","6,900001"
"783","6,900001"
"784","6,900001"
"785","6,900001"
"786","6,900001"
"787","6,900001"
"788","6,900001"
"789","6,900001"
"790","6,900001"
"791","6,900001"
"792","6,900001"
"793","6,900001"
"794","6,900001"
"795","6,900001"
"796","6,900001"
"797","6,900001"
"798","6,900001"
"799","6,900001"
"800","7,165385"
"801","7,430769"
"802","7,696154"
"803","7,961538"
"804","8,226923"
"805","8,492308"
"806","8,757692"
"807","9,023077"
"808","9,288462"
"809","9,553846"
"810","9,819231"
"811","10,08462"
"812","10,35"
"813","10,61539"
"814","10,88077"
"815","11,14615"
"816","11,41154"
"817","11,67692"
"818","11,94231"
"819","12,20769"
"820","12,47308"
"821","12,73846"
"822","13,00385"
"823","13,26923"
"824","13,53462"
"825","13,8"
"826","14,32405"
"827","14,88948"
"828","15,50137"
"829","16,16571"
"830","16,88955"
"831","17,68125"
"832","18,55082"
"833","19,51035"
"834","20,57455"
"835","21,76154"
"836","23,41438"
"837","25,19276"
"838","27,10621"
"839","29,165"
"840","31,38015"
"841","33,76355"
"842","36,32797"
"843","39,08717"
"844","42,05593"
"845","45,25019"
"846","45,25019"
"847","45,25019"
"848","45,25019"
"849","45,25019"
"850","45,25019"
"851","45,25019"
"852","45,25019"
"853","45,25019"
"854","45,25019"
"855","45,25019"
"856","45,25019"
"857","45,25019"
"858","45,25019"
"859","45,25019"
"860","45,25019"
"861","45,25019"
"862","45,25019"
"863","45,25019"
"864","45,25019"
"865","45,25019"
"866","45,25019"
"867","45,25019"
"868","45,25019"
"869","45,25019"
"870","45,25019"
"871","45,25019"
"872","45,25019"
"873","45,25019"
"874","45,25019"
"875","45,25019"
"876","45,25019"
"877","45,25019"
"878","45,25019"
"879","45,25019"
"880","45,25019"
"881","45,25019"
"882","45,25019"
"883","45,25019"
"884","45,25019"
"885","45,25019"
"886","45,25019"
"887","45,25019"
"888","45,25019"
"889","45,25019"
"890","45,25019"
"891","45,25019"
"892","45,25019"
"893","45,25019"
"894","45,25019"
"895","45,25019"
"896","45,25019"
"897","45,25019"
"898","45,25019"
"899","45,25019"
"900","45,25019"
"901","45,25019"
"902","45,25019"
"903","45,25019"
"904","45,25019"
"905","45,25019"
"906","45,25019"
"907","45,25019"
"908","45,25019"
"909","45,25019"
"910","45,25019"
"911","45,25019"
"912","45,25019"
"913","45,25019"
"914","45,25019"
"915","45,25019"
"916","45,25019"
"917","45,25019"
"918","45,25019"
"919","45,25019"
"920","45,25019"
"921","45,25019"
"922","45,25019"
"923","45,25019"
"924","45,25019"
"925","45,25019"
"926","45,25019"
"927","45,25019"
"928","45,25019"
"929","45,25019"
"930","45,25019"
"931","45,25019"
"932","45,25019"
"933","45,25019"
"934","45,25019"
"935","45,25019"
"936","45,25019"
"937","45,25019"
"938","45,25019"
"939","45,25019"
"940","45,25019"
"941","45,25019"
"942","45,25019"
"943","45,25019"
"944","45,25019"
"945","45,25019"
"946","45,25019"
"947","45,25019"
"948","45,25019"
"949","45,25019"
"950","45,25019"
"951","45,25019"
"952","45,25019"
"953","45,25019"
"954","45,25019"
"955","45,25019"
"956","45,25019"
"957","45,25019"
"958","45,25019"
"959","45,25019"
"960","45,25019"
"961","45,25019"
"962","45,25019"
"963","45,25019"
"964","45,25019"
"965","45,25019"
"966","45,25019"
"967","45,25019"
"968","45,25019"
"969","45,25019"
"970","45,25019"
"971","45,25019"
"972","45,25019"
"973","45,25019"
"974","45,25019"
"975","45,25019"
"976","45,25019"
"977","45,25019"
"978","45,25019"
"979","45,25019"
"980","45,25019"
"981","45,25019"
"982","45,25019"
"983","45,25019"
"984","45,25019"
"985","45,25019"
"986","45,25019"
"987","45,25019"
"988","45,25019"
"989","45,25019"
"990","45,25019"
"991","45,25019"
"992","45,25019"
"993","45,25019"
"994","45,25019"
"995","45,25019"
"996","45,25019"
"997","45,25019"
"998","45,25019"
"999","45,25019"
"1000","45,25019"
"1001","45,25019"
"1002","45,25019"
"1003","45,25019"
"1004","45,25019"
"1005","45,25019"
"1006","45,25019"
"1007","45,25019"
"1008","45,25019"
"1009","45,25019"
"1010","45,25019"
"1011","45,25019"
"1012","45,25019"
"1013","45,25019"
"1014","45,25019"
"1015","45,25019"
"1016","45,25019"
"1017","45,25019"
"1018","45,25019"
"1019","45,25019"
"1020","45,25019"
"1021","2,5"
"1022","2,5"
"1023","2,5"
"1024","2,5"
"1025","2,5"
"1026","2,5"
"1027","2,5"
"1028","2,5"
"1029","2,5"
"1030","2,5"
"1031","2,5"
"1032","2,5"
"1033","2,5"
"1034","2,5"
"1035","2,5"
"1036","2,5"
"1037","2,5"
"1038","2,5"
"1039","2,5"
"1040","2,5"
"1041","2,5"
"1042","2,5"
"1043","2,5"
"1044","2,5"
"1045","2,5"
"1046","2,5"
"1047","2,5"
"1048","2,5"
"1049","2,5"
"1050","2,5"
"1051","2,5"
"1052","2,5"
"1053","2,5"
"1054","2,5"
"1055","2,596154"
"1056","2,692308"
"1057","2,788461"
"1058","2,884615"
"1059","2,980769"
"1060","3,076923"
"1061","3,173077"
"1062","3,269231"
"1063","3,365385"
"1064","3,461538"
"1065","3,557692"
"1066","3,653846"
"1067","3,75"
"1068","3,846154"
"1069","3,942308"
"1070","4,038462"
"1071","4,134615"
"1072","4,230769"
"1073","4,326923"
"1074","4,423077"
"1075","4,519231"
"1076","4,615385"
"1077","4,711538"
"1078","4,807693"
"1079","4,903846"
"1080","5"
"1081","5,189874"
"1082","5,394737"
"1083","5,616438"
"1084","5,857142"
"1085","6,119403"
"1086","6,406251"
"1087","6,721312"
"1088","7,068965"
"1089","7,454545"
"1090","7,884615"
"1091","8,483471"
"1092","9,127811"
"1093","9,821091"
"1094","10,56703"
"1095","11,36962"
"1096","12,23317"
"1097","13,16231"
"1098","14,16202"
"1099","15,23766"
"1100","16,39499"
"1101","16,39499"
"1102","16,39499"
"1103","16,39499"
"1104","16,39499"
"1105","16,39499"
"1106","16,39499"
"1107","16,39499"
"1108","16,39499"
"1109","16,39499"
"1110","16,39499"
"1111","16,39499"
"1112","16,39499"
"1113","16,39499"
"1114","16,39499"
"1115","16,39499"
"1116","16,39499"
"1117","16,39499"
"1118","16,39499"
"1119","16,39499"
"1120","16,39499"
"1121","16,39499"
"1122","16,39499"
"1123","16,39499"
"1124","16,39499"
"1125","16,39499"
"1126","16,39499"
"1127","16,39499"
"1128","16,39499"
"1129","16,39499"
"1130","16,39499"
"1131","16,39499"
"1132","16,39499"
"1133","16,39499"
"1134","16,39499"
"1135","16,39499"
"1136","16,39499"
"1137","16,39499"
"1138","16,39499"
"1139","16,39499"
"1140","16,39499"
"1141","16,39499"
"1142","16,39499"
"1143","16,39499"
"1144","16,39499"
"1145","16,39499"
"1146","16,39499"
"1147","16,39499"
"1148","16,39499"
"1149","16,39499"
"1150","16,39499"
"1151","16,39499"
"1152","16,39499"
"1153","16,39499"
"1154","16,39499"
"1155","16,39499"
"1156","16,39499"
"1157","16,39499"
"1158","16,39499"
"1159","16,39499"
"1160","16,39499"
"1161","16,39499"
"1162","16,39499"
"1163","16,39499"
"1164","16,39499"
"1165","16,39499"
"1166","16,39499"
"1167","16,39499"
"1168","16,39499"
"1169","16,39499"
"1170","16,39499"
"1171","16,39499"
"1172","16,39499"
"1173","16,39499"
"1174","16,39499"
"1175","16,39499"
"1176","16,39499"
"1177","16,39499"
"1178","16,39499"
"1179","16,39499"
"1180","16,39499"
"1181","16,39499"
"1182","16,39499"
"1183","16,39499"
"1184","16,39499"
"1185","16,39499"
"1186","16,39499"
"1187","16,39499"
"1188","16,39499"
"1189","16,39499"
"1190","16,39499"
"1191","16,39499"
"1192","16,39499"
"1193","16,39499"
"1194","16,39499"
"1195","16,39499"
"1196","16,39499"
"1197","16,39499"
"1198","16,39499"
"1199","16,39499"
"1200","16,39499"
"1201","16,39499"
"1202","16,39499"
"1203","16,39499"
"1204","16,39499"
"1205","16,39499"
"1206","16,39499"
"1207","16,39499"
"1208","16,39499"
"1209","16,39499"
"1210","16,39499"
"1211","16,39499"
"1212","16,39499"
"1213","16,39499"
"1214","16,39499"
"1215","16,39499"
"1216","16,39499"
"1217","16,39499"
"1218","16,39499"
"1219","16,39499"
"1220","16,39499"
"1221","16,39499"
"1222","16,39499"
"1223","16,39499"
"1224","16,39499"
"1225","16,39499"
"1226","16,39499"
"1227","16,39499"
"1228","16,39499"
"1229","16,39499"
"1230","16,39499"
"1231","16,39499"
"1232","16,39499"
"1233","16,39499"
"1234","16,39499"
"1235","16,39499"
"1236","16,39499"
"1237","16,39499"
"1238","16,39499"
"1239","16,39499"
"1240","16,39499"
"1241","16,39499"
"1242","16,39499"
"1243","16,39499"
"1244","16,39499"
"1245","16,39499"
"1246","16,39499"
"1247","16,39499"
"1248","16,39499"
"1249","16,39499"
"1250","16,39499"
"1251","16,39499"
"1252","16,39499"
"1253","16,39499"
"1254","16,39499"
"1255","16,39499"
"1256","16,39499"
"1257","16,39499"
"1258","16,39499"
"1259","16,39499"
"1260","16,39499"
"1261","16,39499"
"1262","16,39499"
"1263","16,39499"
"1264","16,39499"
"1265","16,39499"
"1266","16,39499"
"1267","16,39499"
"1268","16,39499"
"1269","16,39499"
"1270","16,39499"
"1271","16,39499"
"1272","16,39499"
"1273","16,39499"
"1274","16,39499"
"1275","16,39499"
"1276","0,384615"
"1277","0,384615"
"1278","0,384615"
"1279","0,384615"
"1280","0,384615"
"1281","0,384615"
"1282","0,384615"
"1283","0,384615"
"1284","0,384615"
"1285","0,384615"
"1286","0,576923"
"1287","0,769231"
"1288","0,961538"
"1289","1,153846"
"1290","1,346154"
"1291","1,538462"
"1292","1,730769"
"1293","1,923077"
"1294","2,115385"
"1295","2,307692"
"1296","2,5"
"1297","2,692308"
"1298","2,884615"
"1299","3,076923"
"1300","3,269231"
"1301","3,461538"
"1302","3,653846"
"1303","3,846154"
"1304","4,038462"
"1305","4,230769"
"1306","4,423077"
"1307","4,615385"
"1308","4,807693"
"1309","5"
"1310","5,192308"
"1311","5,384615"
"1312","5,576923"
"1313","5,769231"
"1314","5,961538"
"1315","6,153846"
"1316","6,346154"
"1317","6,538462"
"1318","6,730769"
"1319","6,923077"
"1320","7,115385"
"1321","7,307693"
"1322","7,5"
"1323","7,692307"
"1324","7,884615"
"1325","8,076923"
"1326","8,269231"
"1327","8,461538"
"1328","8,653846"
"1329","8,846154"
"1330","9,038462"
"1331","9,230769"
"1332","9,423077"
"1333","9,615385"
"1334","9,807693"
"1335","10"
"1336","10,37975"
"1337","10,78947"
"1338","11,23288"
"1339","11,71429"
"1340","12,23881"
"1341","12,8125"
"1342","13,44262"
"1343","14,13793"
"1344","14,90909"
"1345","15,76923"
"1346","16,96694"
"1347","18,25562"
"1348","19,64218"
"1349","21,13405"
"1350","22,73924"
"1351","24,46634"
"1352","26,32462"
"1353","28,32404"
"1354","30,47532"
"1355","32,78999"
"1356","32,78999"
"1357","32,78999"
"1358","32,78999"
"1359","32,78999"
"1360","32,78999"
"1361","32,78999"
"1362","32,78999"
"1363","32,78999"
"1364","32,78999"
"1365","32,78999"
"1366","32,78999"
"1367","32,78999"
"1368","32,78999"
"1369","32,78999"
"1370","32,78999"
"1371","32,78999"
"1372","32,78999"
"1373","32,78999"
"1374","32,78999"
"1375","32,78999"
"1376","32,78999"
"1377","32,78999"
"1378","32,78999"
"1379","32,78999"
"1380","32,78999"
"1381","32,78999"
"1382","32,78999"
"1383","32,78999"
"1384","32,78999"
"1385","32,78999"
"1386","32,78999"
"1387","32,78999"
"1388","32,78999"
"1389","32,78999"
"1390","32,78999"
"1391","32,78999"
"1392","32,78999"
"1393","32,78999"
"1394","32,78999"
"1395","32,78999"
"1396","32,78999"
"1397","32,78999"
"1398","32,78999"
"1399","32,78999"
"1400","32,78999"
"1401","32,78999"
"1402","32,78999"
"1403","32,78999"
"1404","32,78999"
"1405","32,78999"
"1406","32,78999"
"1407","32,78999"
"1408","32,78999"
"1409","32,78999"
"1410","32,78999"
"1411","32,78999"
"1412","32,78999"
"1413","32,78999"
"1414","32,78999"
"1415","32,78999"
"1416","32,78999"
"1417","32,78999"
"1418","32,78999"
"1419","32,78999"
"1420","32,78999"
"1421","32,78999"
"1422","32,78999"
"1423","32,78999"
"1424","32,78999"
"1425","32,78999"
"1426","32,78999"
"1427","32,78999"
"1428","32,78999"
"1429","32,78999"
"1430","32,78999"
"1431","32,78999"
"1432","32,78999"
"1433","32,78999"
"1434","32,78999"
"1435","32,78999"
"1436","32,78999"
"1437","32,78999"
"1438","32,78999"
"1439","32,78999"
"1440","32,78999"
"1441","32,78999"
"1442","32,78999"
"1443","32,78999"
"1444","32,78999"
"1445","32,78999"
"1446","32,78999"
"1447","32,78999"
"1448","32,78999"
"1449","32,78999"
"1450","32,78999"
"1451","32,78999"
"1452","32,78999"
"1453","32,78999"
"1454","32,78999"
"1455","32,78999"
"1456","32,78999"
"1457","32,78999"
"1458","32,78999"
"1459","32,78999"
"1460","32,78999"
"1461","32,78999"
"1462","32,78999"
"1463","32,78999"
"1464","32,78999"
"1465","32,78999"
"1466","32,78999"
"1467","32,78999"
"1468","32,78999"
"1469","32,78999"
"1470","32,78999"
"1471","32,78999"
"1472","32,78999"
"1473","32,78999"
"1474","32,78999"
"1475","32,78999"
"1476","32,78999"
"1477","32,78999"
"1478","32,78999"
"1479","32,78999"
"1480","32,78999"
"1481","32,78999"
"1482","32,78999"
"1483","32,78999"
"1484","32,78999"
"1485","32,78999"
"1486","32,78999"
"1487","32,78999"
"1488","32,78999"
"1489","32,78999"
"1490","32,78999"
"1491","32,78999"
"1492","32,78999"
"1493","32,78999"
"1494","32,78999"
"1495","32,78999"
"1496","32,78999"
"1497","32,78999"
"1498","32,78999"
"1499","32,78999"
"1500","32,78999"
"1501","32,78999"
"1502","32,78999"
"1503","32,78999"
"1504","32,78999"
"1505","32,78999"
"1506","32,78999"
"1507","32,78999"
