"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"800019","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","1","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","0","50","Prestige X Bonus","Prestige X Bonus","","","","","","","","","","","","","","","16712190","Tier 10","Tier 10","","","","","","","","","","","","","","","16712190","Grants +10% bonus to all primary stats.","Grants +10% bonus to all primary stats.","","","","","","","","","","","","","","","16712190","+10% to all stats.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800020","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","0","50","DC Hardcore Mode - One Death and You Die","DC Hardcore Mode - One Death and You Die","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Hardcore Mode enabled. One death and you lose permanently.","Active challenge mode: Hardcore Mode enabled. One death and you lose permanently.","","","","","","","","","","","","","","","16712190","One death = permanent death.","One death = permanent death.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800021","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142","0","50","DC Semi-Hardcore - Multiple Lives Allowed","DC Semi-Hardcore - Multiple Lives Allowed","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Semi-Hardcore Mode enabled. Multiple lives allowed with restrictions.","Active challenge mode: Semi-Hardcore Mode enabled. Multiple lives allowed with restrictions.","","","","","","","","","","","","","","","16712190","Multiple lives allowed.","Multiple lives allowed.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800022","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143","0","50","DC Self-Crafted - You Must Craft Your Own Gear","DC Self-Crafted - You Must Craft Your Own Gear","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Self-Crafted Mode enabled. You must craft or obtain your own gear only.","Active challenge mode: Self-Crafted Mode enabled. You must craft or obtain your own gear only.","","","","","","","","","","","","","","","16712190","Craft your own gear.","Craft your own gear.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800023","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144","0","50","DC Item Quality Restriction - Limited to Green or Better","DC Item Quality Restriction - Limited to Green or Better","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Item Quality Restriction enabled. Limited to green or better quality items.","Active challenge mode: Item Quality Restriction enabled. Limited to green or better quality items.","","","","","","","","","","","","","","","16712190","Limited to green items or better.","Limited to green items or better.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800024","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145","0","50","DC Slow XP Mode - Reduced Experience Gain","DC Slow XP Mode - Reduced Experience Gain","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Slow XP Mode enabled. Experience gain is reduced.","Active challenge mode: Slow XP Mode enabled. Experience gain is reduced.","","","","","","","","","","","","","","","16712190","Reduced experience gain.","Reduced experience gain.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800025","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146","0","50","DC Very Slow XP - Minimal Experience Gain","DC Very Slow XP - Minimal Experience Gain","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Very Slow XP Mode enabled. Minimal experience gain.","Active challenge mode: Very Slow XP Mode enabled. Minimal experience gain.","","","","","","","","","","","","","","","16712190","Minimal experience gain.","Minimal experience gain.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800026","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","50","DC Quest XP Only - No Mob Experience","DC Quest XP Only - No Mob Experience","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Quest XP Only Mode enabled. No mob experience allowed.","Active challenge mode: Quest XP Only Mode enabled. No mob experience allowed.","","","","","","","","","","","","","","","16712190","Quest experience only.","Quest experience only.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800027","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","148","0","50","DC Iron Man Mode - Hardcore + Self-Crafted + Item Restrictions","DC Iron Man Mode - Hardcore + Self-Crafted + Item Restrictions","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Iron Man Mode enabled. One death and you die permanently. Self-crafted gear only. Item quality restricted.","Active challenge mode: Iron Man Mode enabled. One death and you die permanently. Self-crafted gear only. Item quality restricted.","","","","","","","","","","","","","","","16712190","Ultimate hardcore challenge.","Ultimate hardcore challenge.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
"800028","0","0","0","262160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149","0","50","DC Challenge Mode Active - Multiple Challenges Enabled","DC Challenge Mode Active - Multiple Challenges Enabled","","","","","","","","","","","","","","","16712190","Challenge Mode","Challenge Mode","","","","","","","","","","","","","","","16712190","Active challenge mode: Multiple challenges enabled simultaneously.","Active challenge mode: Multiple challenges enabled simultaneously.","","","","","","","","","","","","","","","16712190","Multiple challenges active.","Multiple challenges active.","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0"
