"ID","Data"
"158","0,006747"
"159","0,006667"
"160","0,0066"
"161","0,006421"
"162","0,006314"
"163","0,006175"
"164","0,006072"
"165","0,005981"
"166","0,005885"
"167","0,005791"
"168","0,005732"
"169","0,005668"
"170","0,005596"
"171","0,005316"
"172","0,005049"
"173","0,004796"
"174","0,004555"
"175","0,004327"
"176","0,00411"
"177","0,003903"
"178","0,003708"
"179","0,003522"
"180","0,003345"
"181","0,003345"
"182","0,003345"
"183","0,003345"
"184","5,4E-05"
"185","5,4E-05"
"186","5,4E-05"
"187","5,4E-05"
"188","5,4E-05"
"189","5,4E-05"
"190","5,4E-05"
"191","5,4E-05"
"192","5,4E-05"
"193","5,4E-05"
"194","5,4E-05"
"195","5,4E-05"
"196","5,4E-05"
"197","5,4E-05"
"198","5,4E-05"
"199","5,4E-05"
"200","5,4E-05"
"201","0,062937"
"202","0,0569"
"203","0,051488"
"204","0,046267"
"205","0,041637"
"206","0,037784"
"207","0,034309"
"208","0,031172"
"209","0,028158"
"210","0,02546"
"211","0,022654"
"212","0,019904"
"213","0,017817"
"214","0,015771"
"215","0,014008"
"216","0,01365"
"217","0,013175"
"218","0,012832"
"219","0,012475"
"220","0,012073"
"221","0,01184"
"222","0,011494"
"223","0,011292"
"224","0,01099"
"225","0,010761"
"226","0,010546"
"227","0,010321"
"228","0,010151"
"229","0,009949"
"230","0,00974"
"231","0,009597"
"232","0,009425"
"233","0,009278"
"234","0,009123"
"235","0,008974"
"236","0,008847"
"237","0,008698"
"238","0,008581"
"239","0,008457"
"240","0,008338"
"241","0,008235"
"242","0,008113"
"243","0,008018"
"244","0,007906"
"245","0,007798"
"246","0,007713"
"247","0,007612"
"248","0,007524"
"249","0,00743"
"250","0,00734"
"251","0,007268"
"252","0,007184"
"253","0,007116"
"254","0,007029"
"255","0,006945"
"256","0,006884"
"257","0,006805"
"258","0,006747"
"259","0,006667"
"260","0,0066"
"261","0,006421"
"262","0,006314"
"263","0,006175"
"264","0,006072"
"265","0,005981"
"266","0,005885"
"267","0,005791"
"268","0,005732"
"269","0,005668"
"270","0,005596"
"271","0,005316"
"272","0,005049"
"273","0,004796"
"274","0,004555"
"275","0,004327"
"276","0,00411"
"277","0,003903"
"278","0,003708"
"279","0,003522"
"280","0,003345"
"281","0,003345"
"282","0,003345"
"283","0,003345"
"284","5,4E-05"
"285","5,4E-05"
"286","5,4E-05"
"287","5,4E-05"
"288","5,4E-05"
"289","5,4E-05"
"290","5,4E-05"
"291","5,4E-05"
"292","5,4E-05"
"293","5,4E-05"
"294","5,4E-05"
"295","5,4E-05"
"296","5,4E-05"
"297","5,4E-05"
"298","5,4E-05"
"299","5,4E-05"
"300","5,4E-05"
"301","0"
"302","0"
"303","0"
"304","0"
"305","0"
"306","0"
"307","0"
"308","0"
"309","0"
"310","0"
"311","0"
"312","0"
"313","0"
"314","0"
"315","0"
"316","0"
"317","0"
"318","0"
"319","0"
"320","0"
"321","0"
"322","0"
"323","0"
"324","0"
"325","0"
"326","0"
"327","0"
"328","0"
"329","0"
"330","0"
"331","0"
"332","0"
"333","0"
"334","0"
"335","0"
"336","0"
"337","0"
"338","0"
"339","0"
"340","0"
"341","0"
"342","0"
"343","0"
"344","0"
"345","0"
"346","0"
"347","0"
"348","0"
"349","0"
"350","0"
"351","0"
"352","0"
"353","0"
"354","0"
"355","0"
"356","0"
"357","0"
"358","0"
"359","0"
"360","0"
"361","0"
"362","0"
"363","0"
"364","0"
"365","0"
"366","0"
"367","0"
"368","0"
"369","0"
"370","0"
"371","0"
"372","0"
"373","0"
"374","0"
"375","0"
"376","0"
"377","0"
"378","0"
"379","0"
"380","0"
"381","0"
"382","0"
"383","0"
"384","0"
"385","0"
"386","0"
"387","0"
"388","0"
"389","0"
"390","0"
"391","0"
"392","0"
"393","0"
"394","0"
"395","0"
"396","0"
"397","0"
"398","0"
"399","0"
"400","0"
"401","0,062937"
"402","0,0569"
"403","0,051488"
"404","0,046267"
"405","0,041637"
"406","0,037784"
"407","0,034309"
"408","0,031172"
"409","0,028158"
"410","0,02546"
"411","0,022654"
"412","0,019904"
"413","0,017817"
"414","0,015771"
"415","0,014008"
"416","0,01365"
"417","0,013175"
"418","0,012832"
"419","0,012475"
"420","0,012073"
"421","0,01184"
"422","0,011494"
"423","0,011292"
"424","0,01099"
"425","0,010761"
"426","0,010546"
"427","0,010321"
"428","0,010151"
"429","0,009949"
"430","0,00974"
"431","0,009597"
"432","0,009425"
"433","0,009278"
"434","0,009123"
"435","0,008974"
"436","0,008847"
"437","0,008698"
"438","0,008581"
"439","0,008457"
"440","0,008338"
"441","0,008235"
"442","0,008113"
"443","0,008018"
"444","0,007906"
"445","0,007798"
"446","0,007713"
"447","0,007612"
"448","0,007524"
"449","0,00743"
"450","0,00734"
"451","0,007268"
"452","0,007184"
"453","0,007116"
"454","0,007029"
"455","0,006945"
"456","0,006884"
"457","0,006805"
"458","0,006747"
"459","0,006667"
"460","0,0066"
"461","0,006421"
"462","0,006314"
"463","0,006175"
"464","0,006072"
"465","0,005981"
"466","0,005885"
"467","0,005791"
"468","0,005732"
"469","0,005668"
"470","0,005596"
"471","0,005316"
"472","0,005049"
"473","0,004796"
"474","0,004555"
"475","0,004327"
"476","0,00411"
"477","0,003903"
"478","0,003708"
"479","0,003522"
"480","0,003345"
"481","0,003345"
"482","0,003345"
"483","0,003345"
"484","5,4E-05"
"485","5,4E-05"
"486","5,4E-05"
"487","5,4E-05"
"488","5,4E-05"
"489","5,4E-05"
"490","5,4E-05"
"491","5,4E-05"
"492","5,4E-05"
"493","5,4E-05"
"494","5,4E-05"
"495","5,4E-05"
"496","5,4E-05"
"497","5,4E-05"
"498","5,4E-05"
"499","5,4E-05"
"500","5,4E-05"
"501","0"
"502","0"
"503","0"
"504","0"
"505","0"
"506","0"
"507","0"
"508","0"
"509","0"
"510","0"
"511","0"
"512","0"
"513","0"
"514","0"
"515","0"
"516","0"
"517","0"
"518","0"
"519","0"
"520","0"
"521","0"
"522","0"
"523","0"
"524","0"
"525","0"
"526","0"
"527","0"
"528","0"
"529","0"
"530","0"
"531","0"
"532","0"
"533","0"
"534","0"
"535","0"
"536","0"
"537","0"
"538","0"
"539","0"
"540","0"
"541","0"
"542","0"
"543","0"
"544","0"
"545","0"
"546","0"
"547","0"
"548","0"
"549","0"
"550","0"
"551","0"
"552","0"
"553","0"
"554","0"
"555","0"
"556","0"
"557","0"
"558","0"
"559","0"
"560","0"
"561","0"
"562","0"
"563","0"
"564","0"
"565","0"
"566","0"
"567","0"
"568","0"
"569","0"
"570","0"
"571","0"
"572","0"
"573","0"
"574","0"
"575","0"
"576","0"
"577","0"
"578","0"
"579","0"
"580","0"
"581","0"
"582","0"
"583","0"
"584","0"
"585","0"
"586","0"
"587","0"
"588","0"
"589","0"
"590","0"
"591","0"
"592","0"
"593","0"
"594","0"
"595","0"
"596","0"
"597","0"
"598","0"
"599","0"
"600","0"
"601","0,062937"
"602","0,0569"
"603","0,051488"
"604","0,046267"
"605","0,041637"
"606","0,037784"
"607","0,034309"
"608","0,031172"
"609","0,028158"
"610","0,02546"
"611","0,022654"
"612","0,019904"
"613","0,017817"
"614","0,015771"
"615","0,014008"
"616","0,01365"
"617","0,013175"
"618","0,012832"
"619","0,012475"
"620","0,012073"
"621","0,01184"
"622","0,011494"
"623","0,011292"
"624","0,01099"
"625","0,010761"
"626","0,010546"
"627","0,010321"
"628","0,010151"
"629","0,009949"
"630","0,00974"
"631","0,009597"
"632","0,009425"
"633","0,009278"
"634","0,009123"
"635","0,008974"
"636","0,008847"
"637","0,008698"
"638","0,008581"
"639","0,008457"
"640","0,008338"
"641","0,008235"
"642","0,008113"
"643","0,008018"
"644","0,007906"
"645","0,007798"
"646","0,007713"
"647","0,007612"
"648","0,007524"
"649","0,00743"
"650","0,00734"
"651","0,007268"
"652","0,007184"
"653","0,007116"
"654","0,007029"
"655","0,006945"
"656","0,006884"
"657","0,006805"
"658","0,006747"
"659","0,006667"
"660","0,0066"
"661","0,006421"
"662","0,006314"
"663","0,006175"
"664","0,006072"
"665","0,005981"
"666","0,005885"
"667","0,005791"
"668","0,005732"
"669","0,005668"
"670","0,005596"
"671","0,005316"
"672","0,005049"
"673","0,004796"
"674","0,004555"
"675","0,004327"
"676","0,00411"
"677","0,003903"
"678","0,003708"
"679","0,003522"
"680","0,003345"
"681","0,003345"
"682","0,003345"
"683","0,003345"
"684","5,4E-05"
"685","5,4E-05"
"686","5,4E-05"
"687","5,4E-05"
"688","5,4E-05"
"689","5,4E-05"
"690","5,4E-05"
"691","5,4E-05"
"692","5,4E-05"
"693","5,4E-05"
"694","5,4E-05"
"695","5,4E-05"
"696","5,4E-05"
"697","5,4E-05"
"698","5,4E-05"
"699","5,4E-05"
"700","5,4E-05"
"701","0,062937"
"702","0,0569"
"703","0,051488"
"704","0,046267"
"705","0,041637"
"706","0,037784"
"707","0,034309"
"708","0,031172"
"709","0,028158"
"710","0,02546"
"711","0,022654"
"712","0,019904"
"713","0,017817"
"714","0,015771"
"715","0,014008"
"716","0,01365"
"717","0,013175"
"718","0,012832"
"719","0,012475"
"720","0,012073"
"721","0,01184"
"722","0,011494"
"723","0,011292"
"724","0,01099"
"725","0,010761"
"726","0,010546"
"727","0,010321"
"728","0,010151"
"729","0,009949"
"730","0,00974"
"731","0,009597"
"732","0,009425"
"733","0,009278"
"734","0,009123"
"735","0,008974"
"736","0,008847"
"737","0,008698"
"738","0,008581"
"739","0,008457"
"740","0,008338"
"741","0,008235"
"742","0,008113"
"743","0,008018"
"744","0,007906"
"745","0,007798"
"746","0,007713"
"747","0,007612"
"748","0,007524"
"749","0,00743"
"750","0,00734"
"751","0,007268"
"752","0,007184"
"753","0,007116"
"754","0,007029"
"755","0,006945"
"756","0,006884"
"757","0,006805"
"758","0,006747"
"759","0,006667"
"760","0,0066"
"761","0,006421"
"762","0,006314"
"763","0,006175"
"764","0,006072"
"765","0,005981"
"766","0,005885"
"767","0,005791"
"768","0,005732"
"769","0,005668"
"770","0,005596"
"771","0,005316"
"772","0,005049"
"773","0,004796"
"774","0,004555"
"775","0,004327"
"776","0,00411"
"777","0,003903"
"778","0,003708"
"779","0,003522"
"780","0,003345"
"781","0,003345"
"782","0,003345"
"783","0,003345"
"784","5,4E-05"
"785","5,4E-05"
"786","5,4E-05"
"787","5,4E-05"
"788","5,4E-05"
"789","5,4E-05"
"790","5,4E-05"
"791","5,4E-05"
"792","5,4E-05"
"793","5,4E-05"
"794","5,4E-05"
"795","5,4E-05"
"796","5,4E-05"
"797","5,4E-05"
"798","5,4E-05"
"799","5,4E-05"
"800","5,4E-05"
"801","0,062937"
"802","0,0569"
"803","0,051488"
"804","0,046267"
"805","0,041637"
"806","0,037784"
"807","0,034309"
"808","0,031172"
"809","0,028158"
"810","0,02546"
"811","0,022654"
"812","0,019904"
"813","0,017817"
"814","0,015771"
"815","0,014008"
"816","0,01365"
"817","0,013175"
"818","0,012832"
"819","0,012475"
"820","0,012073"
"821","0,01184"
"822","0,011494"
"823","0,011292"
"824","0,01099"
"825","0,010761"
"826","0,010546"
"827","0,010321"
"828","0,010151"
"829","0,009949"
"830","0,00974"
"831","0,009597"
"832","0,009425"
"833","0,009278"
"834","0,009123"
"835","0,008974"
"836","0,008847"
"837","0,008698"
"838","0,008581"
"839","0,008457"
"840","0,008338"
"841","0,008235"
"842","0,008113"
"843","0,008018"
"844","0,007906"
"845","0,007798"
"846","0,007713"
"847","0,007612"
"848","0,007524"
"849","0,00743"
"850","0,00734"
"851","0,007268"
"852","0,007184"
"853","0,007116"
"854","0,007029"
"855","0,006945"
"856","0,006884"
"857","0,006805"
"858","0,006747"
"859","0,006667"
"860","0,0066"
"861","0,006421"
"862","0,006314"
"863","0,006175"
"864","0,006072"
"865","0,005981"
"866","0,005885"
"867","0,005791"
"868","0,005732"
"869","0,005668"
"870","0,005596"
"871","0,005316"
"872","0,005049"
"873","0,004796"
"874","0,004555"
"875","0,004327"
"876","0,00411"
"877","0,003903"
"878","0,003708"
"879","0,003522"
"880","0,003345"
"881","0,003345"
"882","0,003345"
"883","0,003345"
"884","5,4E-05"
"885","5,4E-05"
"886","5,4E-05"
"887","5,4E-05"
"888","5,4E-05"
"889","5,4E-05"
"890","5,4E-05"
"891","5,4E-05"
"892","5,4E-05"
"893","5,4E-05"
"894","5,4E-05"
"895","5,4E-05"
"896","5,4E-05"
"897","5,4E-05"
"898","5,4E-05"
"899","5,4E-05"
"900","5,4E-05"
"901","0"
"902","0"
"903","0"
"904","0"
"905","0"
"906","0"
"907","0"
"908","0"
"909","0"
"910","0"
"911","0"
"912","0"
"913","0"
"914","0"
"915","0"
"916","0"
"917","0"
"918","0"
"919","0"
"920","0"
"921","0"
"922","0"
"923","0"
"924","0"
"925","0"
"926","0"
"927","0"
"928","0"
"929","0"
"930","0"
"931","0"
"932","0"
"933","0"
"934","0"
"935","0"
"936","0"
"937","0"
"938","0"
"939","0"
"940","0"
"941","0"
"942","0"
"943","0"
"944","0"
"945","0"
"946","0"
"947","0"
"948","0"
"949","0"
"950","0"
"951","0"
"952","0"
"953","0"
"954","0"
"955","0"
"956","0"
"957","0"
"958","0"
"959","0"
"960","0"
"961","0"
"962","0"
"963","0"
"964","0"
"965","0"
"966","0"
"967","0"
"968","0"
"969","0"
"970","0"
"971","0"
"972","0"
"973","0"
"974","0"
"975","0"
"976","0"
"977","0"
"978","0"
"979","0"
"980","0"
"981","0"
"982","0"
"983","0"
"984","0"
"985","0"
"986","0"
"987","0"
"988","0"
"989","0"
"990","0"
"991","0"
"992","0"
"993","0"
"994","0"
"995","0"
"996","0"
"997","0"
"998","0"
"999","0"
"1000","0"
"1001","0,062937"
"1002","0,0569"
"1003","0,051488"
"1004","0,046267"
"1005","0,041637"
"1006","0,037784"
"1007","0,034309"
"1008","0,031172"
"1009","0,028158"
"1010","0,02546"
"1011","0,022654"
"1012","0,019904"
"1013","0,017817"
"1014","0,015771"
"1015","0,014008"
"1016","0,01365"
"1017","0,013175"
"1018","0,012832"
"1019","0,012475"
"1020","0,012073"
"1021","0,01184"
"1022","0,011494"
"1023","0,011292"
"1024","0,01099"
"1025","0,010761"
"1026","0,010546"
"1027","0,010321"
"1028","0,010151"
"1029","0,009949"
"1030","0,00974"
"1031","0,009597"
"1032","0,009425"
"1033","0,009278"
"1034","0,009123"
"1035","0,008974"
"1036","0,008847"
"1037","0,008698"
"1038","0,008581"
"1039","0,008457"
"1040","0,008338"
"1041","0,008235"
"1042","0,008113"
"1043","0,008018"
"1044","0,007906"
"1045","0,007798"
"1046","0,007713"
"1047","0,007612"
"1048","0,007524"
"1049","0,00743"
"1050","0,00734"
"1051","0,007268"
"1052","0,007184"
"1053","0,007116"
"1054","0,007029"
"1055","0,006945"
"1056","0,006884"
"1057","0,006805"
"1058","0,006747"
"1059","0,006667"
"1060","0,0066"
"1061","0,006421"
"1062","0,006314"
"1063","0,006175"
"1064","0,006072"
"1065","0,005981"
"1066","0,005885"
"1067","0,005791"
"1068","0,005732"
"1069","0,005668"
"1070","0,005596"
"1071","0,005316"
"1072","0,005049"
"1073","0,004796"
"1074","0,004555"
"1075","0,004327"
"1076","0,00411"
"1077","0,003903"
"1078","0,003708"
"1079","0,003522"
"1080","0,003345"
"1081","0,003345"
"1082","0,003345"
"1083","0,003345"
"1084","0"
"1085","0"
"1086","0"
"1087","0"
"1088","0"
"1089","0"
"1090","0"
"1091","0"
"1092","0"
"1093","0"
"1094","0"
"1095","0"
"1096","0"
"1097","0"
"1098","0"
"1099","0"
"1100","0"
"1101","0,003345"
"1102","0,003345"
"1103","0,003345"
"1104","5,4E-05"
"1105","5,4E-05"
"1106","5,4E-05"
"1107","5,4E-05"
"1108","5,4E-05"
"1109","5,4E-05"
"1110","5,4E-05"
"1111","5,4E-05"
"1112","5,4E-05"
"1113","5,4E-05"
"1114","5,4E-05"
"1115","5,4E-05"
"1116","5,4E-05"
"1117","5,4E-05"
"1118","5,4E-05"
"1119","5,4E-05"
"1120","5,4E-05"
"1121","4,393328E-05"
"1122","3,574321E-05"
"1123","2,907993E-05"
"1124","2,365883E-05"
"1125","1,924834E-05"
"1126","1,566005E-05"
"1127","1,274069E-05"
"1128","1,036556E-05"
"1129","8,433206E-06"
"1130","6,861082E-06"
"1131","5,582034E-06"
"1132","5,4E-06"
"1133","5,4E-06"
"1134","5,4E-06"
"1135","5,4E-06"
"1136","5,4E-06"
"1137","5,4E-06"
"1138","5,4E-06"
"1139","5,4E-06"
"1140","5,4E-06"
"1141","5,4E-06"
"1142","5,4E-06"
"1143","5,4E-06"
"1144","5,4E-06"
"1145","5,4E-06"
"1146","5,4E-06"
"1147","5,4E-06"
"1148","5,4E-06"
"1149","5,4E-06"
"1150","5,4E-06"
"1151","5,4E-06"
"1152","5,4E-06"
"1153","5,4E-06"
"1154","5,4E-06"
"1155","5,4E-06"
"1156","5,4E-06"
"1157","5,4E-06"
"1158","5,4E-06"
"1159","5,4E-06"
"1160","5,4E-06"
"1161","5,4E-06"
"1162","5,4E-06"
"1163","5,4E-06"
"1164","5,4E-06"
"1165","5,4E-06"
"1166","5,4E-06"
"1167","5,4E-06"
"1168","5,4E-06"
"1169","5,4E-06"
"1170","5,4E-06"
"1171","5,4E-06"
"1172","5,4E-06"
"1173","5,4E-06"
"1174","5,4E-06"
"1175","5,4E-06"
"1176","5,4E-06"
"1177","5,4E-06"
"1178","5,4E-06"
"1179","5,4E-06"
"1180","5,4E-06"
"1181","5,4E-06"
"1182","5,4E-06"
"1183","5,4E-06"
"1184","5,4E-06"
"1185","5,4E-06"
"1186","5,4E-06"
"1187","5,4E-06"
"1188","5,4E-06"
"1189","5,4E-06"
"1190","5,4E-06"
"1191","5,4E-06"
"1192","5,4E-06"
"1193","5,4E-06"
"1194","5,4E-06"
"1195","5,4E-06"
"1196","5,4E-06"
"1197","5,4E-06"
"1198","5,4E-06"
"1199","5,4E-06"
"1200","5,4E-06"
"1201","5,4E-06"
"1202","5,4E-06"
"1203","5,4E-06"
"1204","5,4E-06"
"1205","5,4E-06"
"1206","5,4E-06"
"1207","5,4E-06"
"1208","5,4E-06"
"1209","5,4E-06"
"1210","5,4E-06"
"1211","5,4E-06"
"1212","5,4E-06"
"1213","5,4E-06"
"1214","5,4E-06"
"1215","5,4E-06"
"1216","5,4E-06"
"1217","5,4E-06"
"1218","5,4E-06"
"1219","5,4E-06"
"1220","5,4E-06"
"1221","5,4E-06"
"1222","5,4E-06"
"1223","5,4E-06"
"1224","5,4E-06"
"1225","5,4E-06"
"1226","5,4E-06"
"1227","5,4E-06"
"1228","5,4E-06"
"1229","5,4E-06"
"1230","5,4E-06"
"1231","5,4E-06"
"1232","5,4E-06"
"1233","5,4E-06"
"1234","5,4E-06"
"1235","5,4E-06"
"1236","5,4E-06"
"1237","5,4E-06"
"1238","5,4E-06"
"1239","5,4E-06"
"1240","5,4E-06"
"1241","5,4E-06"
"1242","5,4E-06"
"1243","5,4E-06"
"1244","5,4E-06"
"1245","5,4E-06"
"1246","5,4E-06"
"1247","5,4E-06"
"1248","5,4E-06"
"1249","5,4E-06"
"1250","5,4E-06"
"1251","5,4E-06"
"1252","5,4E-06"
"1253","5,4E-06"
"1254","5,4E-06"
"1255","5,4E-06"
"1256","5,4E-06"
"1257","5,4E-06"
"1258","5,4E-06"
"1259","5,4E-06"
"1260","5,4E-06"
"1261","5,4E-06"
"1262","5,4E-06"
"1263","5,4E-06"
"1264","5,4E-06"
"1265","5,4E-06"
"1266","5,4E-06"
"1267","5,4E-06"
"1268","5,4E-06"
"1269","5,4E-06"
"1270","5,4E-06"
"1271","5,4E-06"
"1272","5,4E-06"
"1273","5,4E-06"
"1274","5,4E-06"
"1275","5,4E-06"
"1276","0"
"1277","0"
"1278","0"
"1279","0"
"1280","0"
"1281","0"
"1282","0"
"1283","0"
"1284","0"
"1285","0"
"1286","0"
"1287","0"
"1288","0"
"1289","0"
"1290","0"
"1291","0"
"1292","0"
"1293","0"
"1294","0"
"1295","0"
"1296","0"
"1297","0"
"1298","0"
"1299","0"
"1300","0"
"1301","0"
"1302","0"
"1303","0"
"1304","0"
"1305","0"
"1306","0"
"1307","0"
"1308","0"
"1309","0"
"1310","0"
"1311","0"
"1312","0"
"1313","0"
"1314","0"
"1315","0"
"1316","0"
"1317","0"
"1318","0"
"1319","0"
"1320","0"
"1321","0"
"1322","0"
"1323","0"
"1324","0"
"1325","0"
"1326","0"
"1327","0"
"1328","0"
"1329","0"
"1330","0"
"1331","0"
"1332","0"
"1333","0"
"1334","0"
"1335","0"
"1336","0"
"1337","0"
"1338","0"
"1339","0"
"1340","0"
"1341","0"
"1342","0"
"1343","0"
"1344","0"
"1345","0"
"1346","0"
"1347","0"
"1348","0"
"1349","0"
"1350","0"
"1351","0"
"1352","0"
"1353","0"
"1354","0"
"1355","0"
"1356","0"
"1357","0"
"1358","0"
"1359","0"
"1360","0"
"1361","0"
"1362","0"
"1363","0"
"1364","0"
"1365","0"
"1366","0"
"1367","0"
"1368","0"
"1369","0"
"1370","0"
"1371","0"
"1372","0"
"1373","0"
"1374","0"
"1375","0"
"1376","0"
"1377","0"
"1378","0"
"1379","0"
"1380","0"
"1381","0"
"1382","0"
"1383","0"
"1384","0"
"1385","0"
"1386","0"
"1387","0"
"1388","0"
"1389","0"
"1390","0"
"1391","0"
"1392","0"
"1393","0"
"1394","0"
"1395","0"
"1396","0"
"1397","0"
"1398","0"
"1399","0"
"1400","0"
"1401","0"
"1402","0"
"1403","0"
"1404","0"
"1405","0"
"1406","0"
"1407","0"
"1408","0"
"1409","0"
"1410","0"
"1411","0"
"1412","0"
"1413","0"
"1414","0"
"1415","0"
"1416","0"
"1417","0"
"1418","0"
"1419","0"
"1420","0"
"1421","0"
"1422","0"
"1423","0"
"1424","0"
"1425","0"
"1426","0"
"1427","0"
"1428","0"
"1429","0"
"1430","0"
"1431","0"
"1432","0"
"1433","0"
"1434","0"
"1435","0"
"1436","0"
"1437","0"
"1438","0"
"1439","0"
"1440","0"
"1441","0"
"1442","0"
"1443","0"
"1444","0"
"1445","0"
"1446","0"
"1447","0"
"1448","0"
"1449","0"
"1450","0"
"1451","0"
"1452","0"
"1453","0"
"1454","0"
"1455","0"
"1456","0"
"1457","0"
"1458","0"
"1459","0"
"1460","0"
"1461","0"
"1462","0"
"1463","0"
"1464","0"
"1465","0"
"1466","0"
"1467","0"
"1468","0"
"1469","0"
"1470","0"
"1471","0"
"1472","0"
"1473","0"
"1474","0"
"1475","0"
"1476","0"
"1477","0"
"1478","0"
"1479","0"
"1480","0"
"1481","0"
"1482","0"
"1483","0"
"1484","0"
"1485","0"
"1486","0"
"1487","0"
"1488","0"
"1489","0"
"1490","0"
"1491","0"
"1492","0"
"1493","0"
"1494","0"
"1495","0"
"1496","0"
"1497","0"
"1498","0"
"1499","0"
"1500","0"
"1501","0"
"1502","0"
"1503","0"
"1504","0"
"1505","0"
"1506","0"
"1507","0"
"1508","0"
"1509","0"
"1510","0"
"1511","0"
"1512","0"
"1513","0"
"1514","0"
"1515","0"
"1516","0"
"1517","0"
"1518","0"
"1519","0"
"1520","0"
"1521","0"
"1522","0"
"1523","0"
"1524","0"
"1525","0"
"1526","0"
"1527","0"
"1528","0"
"1529","0"
"1530","0"
"1531","0,062937"
"1532","0,0569"
"1533","0,051488"
"1534","0,046267"
"1535","0,041637"
"1536","0,037784"
"1537","0,034309"
"1538","0,031172"
"1539","0,028158"
"1540","0,02546"
"1541","0,022654"
"1542","0,019904"
"1543","0,017817"
"1544","0,015771"
"1545","0,014008"
"1546","0,01365"
"1547","0,013175"
"1548","0,012832"
"1549","0,012475"
"1550","0,012073"
"1551","0,01184"
"1552","0,011494"
"1553","0,011292"
"1554","0,01099"
"1555","0,010761"
"1556","0,010546"
"1557","0,010321"
"1558","0,010151"
"1559","0,009949"
"1560","0,00974"
"1561","0,009597"
"1562","0,009425"
"1563","0,009278"
"1564","0,009123"
"1565","0,008974"
"1566","0,008847"
"1567","0,008698"
"1568","0,008581"
"1569","0,008457"
"1570","0,008338"
"1571","0,008235"
"1572","0,008113"
"1573","0,008018"
"1574","0,007906"
"1575","0,007798"
"1576","0,007713"
"1577","0,007612"
"1578","0,007524"
"1579","0,00743"
"1580","0,00734"
"1581","0,007268"
"1582","0,007184"
"1583","0,007116"
"1584","0,007029"
"1585","0,006945"
"1586","0,006884"
"1587","0,006805"
"1588","0,006747"
"1589","0,006667"
"1590","0,0066"
"1591","0,006421"
"1592","0,006314"
"1593","0,006175"
"1594","0,006072"
"1595","0,005981"
"1596","0,005885"
"1597","0,005791"
"1598","0,005732"
"1599","0,005668"
"1600","0,005596"
"1601","0,005316"
"1602","0,005049"
"1603","0,004796"
"1604","0,004555"
"1605","0,004327"
"1606","0,00411"
"1607","0,003903"
"1608","0,003708"
"1609","0,003522"
"1610","0,003345"
"1611","0,003345"
"1612","0,003345"
"1613","0,003345"
"1614","5,4E-05"
"1615","5,4E-05"
"1616","5,4E-05"
"1617","5,4E-05"
"1618","5,4E-05"
"1619","5,4E-05"
"1620","5,4E-05"
"1621","5,4E-05"
"1622","5,4E-05"
"1623","5,4E-05"
"1624","5,4E-05"
"1625","5,4E-05"
"1626","5,4E-05"
"1627","5,4E-05"
"1628","5,4E-05"
"1629","5,4E-05"
"1630","5,4E-05"
"1631","4,393328E-05"
"1632","3,574321E-05"
"1633","2,907993E-05"
"1634","2,365883E-05"
"1635","1,924834E-05"
"1636","1,566005E-05"
"1637","1,274069E-05"
"1638","1,036556E-05"
