"300583","0","0","0","134217728","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","125","42","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","744","1899","1099","0","0","0","1","1","1","0","0","0","0","0","0","99","29","13","0","0","0","0","0","0","0","0","0","0","0","0","2","2","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","0","Well Fed (Nordrassil)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Attack Power increased by $s1, Spell Power increased by $s3 and Stamina increased by $s2. Lasts $d.","","","","","","","","","","","","","","","","16712190","Attack Power increased by $s1, Spell Power increased by $s3 and Stamina increased by $s2.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0"
"300587","11","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","1","262272","0","0","101","0","0","125","125","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","64","0","1","1","0","0","0","0","50000","0","0","0","0","0","1","1","0","0","0","0","0","0","0","84","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300583","0","0","0","0","0","0","0","0","0","0","0","0","51","0","358","0","50","Nordrassil Stat Food","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores $o1 health over $d and triggers a Well Fed buff.  Must remain seated while eating.","","","","","","","","","","","","","","","","16712190","Restores $/5;s1 health per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300740","0","0","0","262416","0","0","536870912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","31","0","0","0","101","0","30","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","3461223","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","3052","0","0","Baby Devilsaur","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Right Click to summon and dismiss your Baby Devilsaur.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300741","0","0","0","262416","0","0","536870912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","31","0","0","0","101","0","30","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","3461224","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","3052","0","0","Mecha Devilsaur","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Right Click to summon and dismiss your Mecha Devilsaur.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300550","11","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","1","262272","0","0","101","0","0","80","80","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","6000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","84","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","358","0","50","Foothills Food","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores $o1 health over $d.  Must remain seated while eating.","","","","","","","","","","","","","","","","16712190","Restores $/5;s1 health per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300551","0","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","262272","0","0","101","0","0","80","80","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","-1","5000","0","0","0","0","1","1","0","0","0","0","0","0","0","85","226","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","1687","0","0","Foothills Drink","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores ${$m2/5*30} mana over $d.  Must remain seated while drinking.","","","","","","","","","","","","","","","","16712190","Restores ${$m2/5} mana per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300552","4","0","0","671088640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","10000","8","0","0","0","101","0","0","0","80","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","10","0","0","10001","0","0","0","0","0","30000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","50","Foothills Healing Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300553","4","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","0","0","0","0","101","0","0","0","80","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","0","0","5001","0","0","0","0","0","25000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","0","Foothills Mana Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300554","0","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","80","80","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","10","0","6001","6001","0","0","0","0","22000","22000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","339","0","0","Foothills Rejuvenation Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana and health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300555","11","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","1","262272","0","0","101","0","0","95","95","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","12000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","84","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","358","0","50","Scorched Food","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores $o1 health over $d.  Must remain seated while eating.","","","","","","","","","","","","","","","","16712190","Restores $/5;s1 health per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300556","0","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","262272","0","0","101","0","0","95","95","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","-1","10000","0","0","0","0","1","1","0","0","0","0","0","0","0","85","226","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","1687","0","0","Scorched Drink","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores ${$m2/5*30} mana over $d.  Must remain seated while drinking.","","","","","","","","","","","","","","","","16712190","Restores ${$m2/5} mana per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300557","4","0","0","671088640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","10000","8","0","0","0","101","0","0","0","95","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","10","0","0","20001","0","0","0","0","0","65000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","50","Scorched Healing Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300558","4","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","0","0","0","0","101","0","0","0","95","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","0","0","13001","0","0","0","0","0","55000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","0","Scorched Mana Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300559","0","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","95","95","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","10","0","12001","12001","0","0","0","0","48000","48000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","339","0","0","Scorched Rejuvenation Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana and health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300560","11","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","1","262272","0","0","101","0","0","110","110","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","25000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","84","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","358","0","50","Summit Food","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores $o1 health over $d.  Must remain seated while eating.","","","","","","","","","","","","","","","","16712190","Restores $/5;s1 health per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300561","0","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","262272","0","0","101","0","0","110","110","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","-1","22000","0","0","0","0","1","1","0","0","0","0","0","0","0","85","226","0","0","2200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101","0","1687","0","0","Summit Drink","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores ${$m2/5*30} mana over $d.  Must remain seated while drinking.","","","","","","","","","","","","","","","","16712190","Restores ${$m2/5} mana per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300562","4","0","0","671088640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","10000","8","0","0","0","101","0","0","0","110","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","10","0","0","40001","0","0","0","0","0","140000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","50","Summit Healing Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300563","4","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","0","0","0","0","101","0","0","0","110","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","0","0","30001","0","0","0","0","0","120000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","1","0","0","Summit Mana Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300564","0","0","0","134217728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","110","110","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","30","10","0","25001","25001","0","0","0","0","100000","100000","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","0","339","0","0","Summit Rejuvenation Potion","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Restores $s1 mana and health.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","13","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"300565","11","0","0","402653440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","60000","1","262272","0","0","101","0","0","125","125","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","50000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","84","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","0","358","0","50","Nordrassil Food","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712172","Restores $o1 health over $d.  Must remain seated while eating.","","","","","","","","","","","","","","","","16712190","Restores $/5;s1 health per second.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
