"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"52544","4","3","-1","5","100232","20","0"
"52545","4","3","-1","5","100027","7","0"
"52546","4","1","-1","7","100233","20","0"
"52547","4","1","-1","7","100234","20","0"
"52548","4","0","-1","7","100235","4","0"
"52549","4","4","-1","6","100027","7","0"
"52550","4","3","-1","5","100236","5","0"
"52551","4","3","-1","5","100237","7","0"
"52552","4","3","-1","5","100238","8","0"
"52553","4","1","-1","7","100239","20","0"
"52554","4","1","-1","7","100240","8","0"
"52556","4","1","-1","7","100024","8","0"
"52557","2","5","-1","2","100241","17","1"
"52579","2","18","-1","1","100242","26","5"
"52583","4","1","-1","7","100243","5","0"
"52584","4","1","-1","7","100244","5","0"
"52586","4","1","-1","7","100114","7","0"
"52587","4","1","-1","7","100245","8","0"
"52588","4","1","-1","7","100246","8","0"
"52590","4","1","-1","7","100247","6","0"
"52591","4","1","-1","7","100248","10","0"
"52592","4","1","-1","7","100249","10","0"
"52593","4","1","-1","7","100250","9","0"
"52594","4","1","-1","7","100251","9","0"
"52595","4","2","-1","8","100252","5","0"
"52596","4","2","-1","8","100084","5","0"
"52597","4","2","-1","8","100253","5","0"
"52598","4","2","-1","8","100254","5","0"
"52599","4","2","-1","5","100255","7","0"
"52600","4","2","-1","5","100256","7","0"
"52602","4","2","-1","5","100255","7","0"
"52603","4","2","-1","8","100257","8","0"
"52605","4","2","-1","8","100258","8","0"
"52606","4","2","-1","8","100259","8","0"
"52607","4","2","-1","8","100260","6","0"
"52608","4","2","-1","8","100261","6","0"
"52609","4","2","-1","8","100262","6","0"
"52610","4","2","-1","8","100263","6","0"
"52612","4","2","-1","8","100264","10","0"
"52613","4","2","-1","8","100264","10","0"
"52614","4","2","-1","8","100265","10","0"
"52615","4","2","-1","8","100266","9","0"
"52616","4","2","-1","8","100267","9","0"
"52617","4","2","-1","8","100266","9","0"
"52618","4","2","-1","8","100268","9","0"
"52619","4","4","-1","8","100033","5","0"
"52620","4","4","-1","8","100269","5","0"
"52621","4","4","-1","6","100038","7","0"
"52622","4","4","-1","6","100270","7","0"
"52623","4","4","-1","6","100271","8","0"
"52624","4","4","-1","6","100272","8","0"
"52626","4","4","-1","6","100273","6","0"
"52627","4","4","-1","6","100274","10","0"
"52628","4","4","-1","6","100275","10","0"
"52629","4","4","-1","6","100036","9","0"
"52630","4","4","-1","6","100276","9","0"
"52631","2","10","-1","2","100059","17","2"
"52632","2","10","-1","2","100128","17","2"
"52633","2","10","-1","2","100277","17","2"
"52634","2","10","-1","2","100278","17","2"
"52636","2","5","-1","1","100279","17","1"
"52637","2","7","-1","1","100280","13","3"
"52640","2","4","-1","2","100281","13","3"
"52641","2","15","-1","1","100063","13","3"
"52643","2","15","-1","1","100282","13","3"
"52644","2","15","-1","1","100283","13","3"
"52645","2","15","-1","1","100284","13","3"
"52646","2","2","-1","2","100285","15","4"
"52647","2","2","-1","2","100286","15","4"
"52650","2","19","-1","2","100287","26","3"
"52651","2","19","-1","2","100288","26","3"
"52652","4","0","-1","4","100289","23","7"
"52653","4","0","-1","4","100290","23","7"
"52654","4","6","-1","1","100291","14","4"
"52655","4","6","-1","1","100292","14","4"
"52656","4","6","-1","1","100293","14","4"
"52657","4","6","-1","1","100294","14","4"
"52659","4","1","-1","7","100295","16","0"
"52660","4","1","-1","7","100296","16","0"
"52662","4","1","-1","7","100297","16","0"
"52663","4","1","-1","7","100298","16","0"
"52664","4","1","-1","7","100299","16","0"
"52675","4","1","-1","7","100300","16","0"
"52678","2","20","-1","2","100002","17","1"
"52679","4","1","-1","7","100301","7","0"
"52680","4","1","-1","7","100302","7","0"
"52681","4","1","-1","7","100303","7","0"
"52688","2","0","0","2","100304","13","3"
"52689","2","0","0","2","100305","13","3"
"52690","2","1","-1","1","100306","17","1"
"52691","2","1","-1","1","100307","17","1"
"52692","2","2","-1","2","100308","15","4"
"52695","4","1","-1","6","100309","5","0"
"52696","4","1","-1","7","100310","16","0"
"52697","4","1","-1","6","100311","8","0"
"52699","4","1","-1","6","100312","1","0"
"52700","4","1","-1","6","100313","7","0"
"52702","4","6","-1","1","100314","14","0"
"52703","4","1","-1","5","100315","3","0"
"52704","4","1","-1","6","100247","6","0"
"52705","4","1","-1","6","100250","9","0"
"52716","2","14","6","2","100316","21","2"
"52837","2","10","-1","2","100317","17","2"
"52838","2","10","-1","2","100318","17","2"
"52840","2","1","-1","1","100319","17","1"
"52842","2","4","-1","1","100320","13","3"
"52869","4","1","-1","7","100321","8","0"
"52870","2","10","-1","2","100128","17","2"
"52872","2","2","-1","2","100285","15","4"
"52873","4","1","-1","7","100322","5","0"
"52874","4","1","-1","7","100323","20","0"
"52875","2","10","-1","2","100324","17","2"
"52876","2","1","-1","1","100325","17","1"
"52877","4","2","-1","8","100326","6","0"
"52878","4","1","-1","7","100327","10","0"
"52879","4","1","-1","7","100328","9","0"
"52880","4","2","-1","8","100329","5","0"
"52882","4","4","-1","6","100330","9","0"
"52883","4","2","-1","8","100331","7","0"
"52884","4","2","-1","8","100332","8","0"
"52885","4","4","-1","6","100333","7","0"
"52886","4","4","-1","8","100334","5","0"
"52887","4","4","-1","6","100335","6","0"
"52889","2","15","-1","1","100283","13","3"
"52898","4","1","-1","7","100336","8","0"
"52899","4","1","-1","7","100337","7","0"
"52900","4","1","-1","7","100338","6","0"
"52901","2","1","-1","1","100339","17","1"
"52902","4","1","-1","7","100340","9","0"
"52903","4","1","-1","7","100341","10","0"
"52904","2","4","-1","8","100168","13","3"
"52905","4","2","-1","8","100342","9","0"
"52906","4","4","-1","6","100343","7","0"
"52907","4","4","-1","6","100344","6","0"
"52908","4","2","-1","8","100345","10","0"
"52909","2","3","-1","1","100346","26","1"
"52910","4","2","-1","8","100347","5","0"
"52911","4","2","-1","8","100084","5","0"
"52912","4","1","-1","7","100348","8","0"
"52913","4","2","-1","8","100086","7","0"
"52914","4","2","-1","8","100083","6","0"
"52915","4","1","-1","7","100082","6","0"
"52916","4","2","-1","8","100118","10","0"
"52917","4","4","-1","6","100349","10","0"
"52918","4","1","-1","7","100081","7","0"
"52919","2","0","-1","1","100089","13","3"
"52920","4","2","-1","8","100085","10","0"
"52921","4","1","-1","7","100077","10","0"
"52922","4","2","-1","8","100257","8","0"
"52923","4","1","-1","7","100078","9","0"
"52927","4","1","-1","7","100080","20","0"
"52928","4","4","-1","6","100335","6","0"
"52929","4","4","-1","6","100350","5","0"
"52930","2","15","-1","1","100283","13","3"
"52931","4","4","-1","6","100351","8","0"
"52932","4","4","-1","6","100352","9","0"
"52933","4","1","-1","7","100353","16","0"
"52934","4","1","-1","7","100295","16","0"
"52935","4","1","-1","7","100295","16","0"
"52936","4","4","-1","6","100354","8","0"
"52937","4","1","-1","7","100355","16","0"
"52938","2","1","-1","1","100356","17","1"
"52939","4","4","-1","8","100033","5","0"
"52940","4","1","-1","7","100357","16","0"
"52941","2","1","-1","1","100356","17","1"
"52942","2","10","-1","2","100358","17","2"
"52943","4","2","-1","8","100359","10","0"
"52944","4","2","-1","8","100360","5","0"
"52945","4","2","-1","8","100361","8","0"
"52946","4","4","-1","6","100362","10","0"
"52947","2","10","-1","2","100324","17","2"
"52948","4","2","-1","8","100363","7","0"
"52949","4","2","-1","8","100364","6","0"
"52950","2","3","-1","1","100088","26","1"
"52951","2","0","-1","1","100365","13","3"
"52952","2","4","-1","1","100366","13","3"
"52953","4","1","-1","7","100057","16","0"
"52954","2","10","-1","2","100367","17","2"
"52955","4","6","-1","2","100293","14","4"
"52956","2","10","-1","2","100368","17","2"
"52957","2","10","-1","2","100368","17","2"
"52958","4","2","-1","8","100361","8","0"
"52959","4","4","-1","6","100036","9","0"
"52960","4","6","-1","1","100369","14","4"
"52961","4","1","-1","7","100370","16","0"
"52962","2","15","-1","1","100161","13","3"
"52963","4","2","-1","8","100371","9","0"
"52964","4","6","-1","1","100372","14","4"
"52965","2","15","-1","1","100373","13","3"
"52966","4","2","-1","8","100262","6","0"
"52967","4","4","-1","6","100038","7","0"
"52968","4","2","-1","5","100255","7","0"
"52969","2","15","-1","1","100373","13","3"
"52970","4","2","-1","8","100262","6","0"
"52971","4","2","-1","5","100256","7","0"
"52972","4","1","-1","7","100077","10","0"
"52990","4","1","-1","7","100374","6","0"
"52991","4","1","-1","7","100375","8","0"
"52992","4","1","-1","7","100376","3","0"
"52993","4","1","-1","7","100377","9","0"
"52994","4","1","-1","7","100378","20","0"
"52995","4","1","-1","7","100379","10","0"
"52996","4","1","-1","7","100380","1","0"
"52997","4","1","-1","7","100381","7","0"
"52998","4","1","-1","7","100382","5","0"
"52999","4","1","-1","7","100383","5","0"
"53000","4","1","-1","7","100384","7","0"
"53001","4","1","-1","7","100385","1","0"
"53002","4","1","-1","7","100386","10","0"
"53003","4","1","-1","7","100387","20","0"
"53004","4","1","-1","7","100388","9","0"
"53005","4","1","-1","7","100389","3","0"
"53006","4","1","-1","7","100390","8","0"
"53007","4","1","-1","7","100391","6","0"
"53008","2","7","-1","1","100213","13","1"
"53011","4","2","-1","8","100392","6","0"
"53012","4","2","-1","8","100393","1","0"
"53013","4","2","-1","8","100394","8","0"
"53014","4","2","-1","8","100395","5","0"
"53015","4","2","-1","8","100396","10","0"
"53016","4","2","-1","8","100397","7","0"
"53017","4","2","-1","8","100398","3","0"
"53018","4","2","-1","8","100399","9","0"
"53019","4","3","-1","5","100400","9","0"
"53020","4","3","-1","5","100401","6","0"
"53021","4","3","-1","5","100402","8","0"
"53022","4","3","-1","5","100403","5","0"
"53023","4","3","-1","5","100404","10","0"
"53024","4","3","-1","5","100405","1","0"
"53025","4","3","-1","5","100406","7","0"
"53026","4","3","-1","5","100407","3","0"
"53027","4","4","-1","6","100408","6","0"
"53028","4","4","-1","6","100409","8","0"
"53029","4","4","-1","6","100410","5","0"
"53030","4","4","-1","6","100411","10","0"
"53031","4","4","-1","6","100412","1","0"
"53032","4","4","-1","6","100413","7","0"
"53033","4","4","-1","6","100414","3","0"
"53034","4","4","-1","6","100415","9","0"
"53040","4","2","-1","8","100416","6","0"
"53041","4","2","-1","8","100417","8","0"
"53042","4","2","-1","8","100418","5","0"
"53043","4","2","-1","8","100419","10","0"
"53044","4","2","-1","8","100420","1","0"
"53045","4","2","-1","8","100421","7","0"
"53046","4","2","-1","8","100422","3","0"
"53047","4","2","-1","8","100423","9","0"
"53098","2","6","-1","1","100424","17","2"
"53100","2","10","-1","2","100425","17","2"
"53108","2","4","-1","2","100426","21","3"
"53109","2","4","-1","2","100427","21","3"
"53155","2","7","-1","1","100428","13","3"
"53157","4","1","-1","7","100429","1","0"
"53158","4","2","-1","8","100430","3","0"
"53159","4","1","-1","7","100431","8","0"
"53160","4","2","-1","8","100432","5","0"
"53226","4","2","-1","8","100433","3","0"
"53227","4","4","-1","6","100434","10","0"
"53228","4","2","-1","8","100435","8","0"
"53229","4","4","-1","6","100436","7","0"
"53231","4","2","-1","8","100437","6","0"
"53232","4","1","-1","7","100438","16","0"
"53233","4","2","-1","8","100439","7","0"
"53234","4","1","-1","7","100440","3","0"
"53235","4","4","-1","6","100441","5","0"
"53236","4","2","-1","8","100442","10","0"
"53237","4","2","-1","8","100443","8","0"
"53238","2","19","-1","2","100444","26","3"
"53239","4","4","-1","6","100445","9","0"
"53240","4","1","-1","7","100446","9","0"
"53241","4","4","-1","6","100447","6","0"
"53242","4","1","-1","7","100448","7","0"
"53243","2","3","-1","1","100449","26","1"
"53244","2","15","-1","1","100172","13","3"
"53246","2","15","-1","1","100450","13","3"
"53247","4","6","-1","6","100451","14","4"
"53248","4","1","-1","7","100452","16","0"
"53249","2","10","-1","2","100453","17","2"
"53251","4","1","-1","7","100454","20","0"
"53252","4","1","-1","7","100455","16","0"
"53253","4","2","-1","8","100456","1","0"
"53254","4","6","-1","6","100457","14","4"
"53255","4","4","-1","6","100458","3","0"
"53256","2","7","-1","1","100459","13","3"
"53257","4","2","-1","8","100460","7","0"
"53258","4","2","-1","8","100461","9","0"
"53259","2","8","-1","1","100462","17","1"
"53260","4","2","-1","8","100463","5","0"
"53263","4","2","-1","8","100433","3","0"
"53264","4","4","-1","6","100436","7","0"
"53265","4","2","-1","8","100435","8","0"
"53266","4","4","-1","6","100464","8","0"
"53268","4","2","-1","8","100437","6","0"
"53270","4","4","-1","6","100441","5","0"
"53271","4","1","-1","7","100465","16","0"
"53273","4","2","-1","8","100466","10","0"
"53274","4","2","-1","8","100456","1","0"
"53275","4","6","-1","6","100467","14","4"
"53276","4","2","-1","8","100468","6","0"
"53277","4","1","-1","7","100440","3","0"
"53278","4","2","-1","8","100439","7","0"
"53279","2","15","-1","1","100174","13","3"
"53280","2","7","-1","1","100469","13","3"
"53281","4","1","-1","7","100448","7","0"
"53282","4","4","-1","6","100445","9","0"
"53283","4","4","-1","6","100447","6","0"
"53284","4","6","-1","6","100451","14","4"
"53285","2","3","-1","1","100470","26","1"
"53286","2","19","-1","2","100471","26","3"
"53287","4","1","-1","7","100472","10","0"
"53288","4","1","-1","7","100446","9","0"
"53289","4","0","-1","4","100473","23","3"
"53290","2","10","-1","2","100474","17","2"
"53291","4","1","-1","7","100454","20","0"
"53292","4","1","-1","7","100455","16","0"
"53294","4","1","-1","7","100475","16","0"
"53295","4","1","-1","7","100476","6","0"
"53297","4","2","-1","8","100461","9","0"
"53298","2","8","-1","1","100477","17","1"
"53299","4","2","-1","8","100443","8","0"
"53300","2","15","-1","1","100478","13","3"
"53301","4","2","-1","8","100460","7","0"
"53302","4","2","-1","8","100479","9","0"
"53303","4","2","-1","8","100442","10","0"
"53304","4","4","-1","6","100434","10","0"
"53305","4","4","-1","6","100458","3","0"
"53306","4","2","-1","8","100463","5","0"
"53307","4","2","-1","8","100466","10","0"
"53308","4","1","-1","7","100476","6","0"
"53354","4","1","-1","7","100328","9","0"
"53355","4","1","-1","7","100480","7","0"
"53356","4","2","-1","8","100481","9","0"
"53357","4","4","-1","6","100482","6","0"
"53358","4","1","-1","7","100079","8","0"
"53359","4","2","-1","8","100326","6","0"
"53360","4","4","-1","6","100349","10","0"
"53361","4","1","-1","7","100327","10","0"
"53362","4","4","-1","6","100351","8","0"
"53363","4","1","-1","7","100483","6","0"
"53364","4","4","-1","6","100484","10","0"
"53365","4","1","-1","7","100485","10","0"
"53366","4","2","-1","8","100118","10","0"
"53367","4","2","-1","8","100486","9","0"
"53368","4","2","-1","8","100266","9","0"
"53369","4","1","-1","7","100077","10","0"
"53370","4","4","-1","6","100335","6","0"
"53371","4","2","-1","8","100487","10","0"
"53372","4","1","-1","7","100488","5","0"
"53373","4","4","-1","6","100330","9","0"
"53374","4","4","-1","6","100035","8","0"
"53375","4","1","-1","7","100489","7","0"
"53376","4","2","-1","8","100490","10","0"
"53377","4","2","-1","8","100364","6","0"
"53378","4","1","-1","7","100491","9","0"
"53379","4","4","-1","6","100492","7","0"
"53380","4","2","-1","8","100493","7","0"
"53381","2","15","-1","1","100494","13","3"
"53382","4","2","-1","8","100363","7","0"
"53383","2","7","-1","1","100495","13","3"
"53384","4","4","-1","6","100352","9","0"
"53385","4","2","-1","8","100490","10","0"
"53386","4","2","-1","8","100329","5","0"
"53387","4","2","-1","8","100371","9","0"
"53388","2","2","-1","2","100496","15","4"
"53389","2","10","-1","2","100324","17","2"
"53390","4","4","-1","6","100087","6","0"
"53391","4","1","-1","7","100497","6","0"
"53392","4","2","-1","8","100360","5","0"
